Time,Normalized,Characterization
818,0.027819623,0.023986661828351536
819,0.025275974,0.02242718199693022
820,0.028091275,0.020923636464662807
821,0.026609537,0.019611657622759758
822,0.026399625,0.018624978732950256
823,0.011359988,0.01808935540289771
824,0.010705554,0.018118577167376363
825,0.041945521,0.01880853063616641
826,0.042266565,0.02023369490849515
827,0.044699084,0.0224446179992726
828,0.042476477,0.025465204422715514
829,0.044402736,0.02929277685882131
830,0.019151458,0.033898144366167185
831,0.016644852,0.039227939141085647
832,0.075667399,0.045208035271677105
833,0.070790013,0.05174767143690411
834,0.081186872,0.05874509218878147
835,0.077494876,0.0660938244623646
836,0.078050527,0.0736891353493623
837,0.031672141,0.08143489155814117
838,0.027115798,0.08924994358304424
839,0.121663003,0.097073958734401
840,0.115377967,0.10487210412621926
841,0.123354654,0.11263838627342836
842,0.1205517,0.12039729666883509
843,0.127577606,0.12820350547471798
844,0.052700467,0.13613945808822953
845,0.044575606,0.144310971928307
846,0.205899785,0.15284069871774006
847,0.203813005,0.16185992597368037
848,0.219791075,0.17149876410761306
849,0.22461907,0.18187551372956323
850,0.231805497,0.19308548406470138
851,0.095386857,0.20519007042466395
852,0.087545996,0.2182067411412582
853,0.341688687,0.2321006679905823
854,0.327599832,0.24677860908397578
855,0.336132171,0.26208580294863926
856,0.339231472,0.2778061818785585
857,0.330810264,0.29366636389464545
858,0.134936903,0.3093434910755359
859,0.117119008,0.3244767682094601
860,0.460104216,0.3386824110761762
861,0.438619021,0.351571269994824
862,0.442681451,0.36276829540212807
863,0.432939026,0.371932739409869
864,0.405465142,0.37877778933405837
865,0.15985479,0.3830883342424543
866,0.141061418,0.38473540201539275
867,0.540587262,0.38368605915512416
868,0.481786976,0.3800076761503899
869,0.455276221,0.37386579950129323
870,0.425258687,0.36551532279036353
871,0.38260934,0.35528507411050975
872,0.148531845,0.3435566095906629
873,0.121243178,0.3307384721218166
874,0.464895167,0.3172377735091252
875,0.395080631,0.3034314338154567
876,0.380115082,0.28963958642545856
877,0.331724002,0.2761039834587252
878,0.29372978,0.2629738503822088
879,0.110648754,0.25030132672044225
880,0.085385128,0.23804786157637642
881,0.330464525,0.22610178038163853
882,0.266576939,0.2143061592181255
883,0.240794705,0.20249451959883635
884,0.204356308,0.19053055341130515
885,0.17238782,0.17834684191562508
886,0.064961845,0.1659765758388088
887,0.055194725,0.15357224536788971
888,0.215049515,0.14140568987235844
889,0.165720001,0.1298456304713048
890,0.154335317,0.11931152793714742
891,0.135677771,0.11020626796089486
892,0.118761267,0.1028349134018782
893,0.043130912,0.09732142248984205
894,0.036932309,0.09353970047099325
895,0.148136715,0.09107812265476968
896,0.110772232,0.0892565628196147
897,0.100079026,0.0872106256337384
898,0.084607216,0.08404768767563525
899,0.072654533,0.07906289334625453
900,0.025201887,0.07198058326792615
901,0.021583977,0.06315997270979111
902,0.088891907,0.05367880005565872
903,0.063924629,0.04519487083087923
904,0.05736794,0.03949981469592075
905,0.049897513,0.037747303122072105
906,0.043896476,0.03949649405590512
907,0.015459462,0.04201219715321791
908,0.013570247,0.04077439902512114
909,0.05567629,0.03295945774057478
910,0.03704344,0.026870950166123203
911,0.017941373,0.024675285446231668
